"V1" "V4"
"ENSG00000156374" 6
"ENSG00000174963" 26
"ENSG00000145309" 17
"ENSG00000186867" 15
"ENSG00000140022" 23
"ENSG00000074755" 37
"ENSG00000145358" 8
"ENSG00000176915" 16
"ENSG00000139168" 1
"ENSG00000109184" 8
"ENSG00000133246" 13
"ENSG00000136141" 17
"ENSG00000132570" 1
"ENSG00000125285" 3
"ENSG00000113966" 5
"ENSG00000198390" 7
"ENSG00000164985" 11
"ENSG00000136052" 13
"ENSG00000163430" 8
"ENSG00000136014" 9
"ENSG00000060971" 6
"ENSG00000198554" 24
"ENSG00000275176" 41
"ENSG00000076555" 44
"ENSG00000115361" 13
"ENSG00000117054" 7
"ENSG00000122971" 11
"ENSG00000023734" 8
"ENSG00000152939" 11
"ENSG00000196177" 6
"ENSG00000168309" 3
"ENSG00000072778" 8
"ENSG00000136378" 49
"ENSG00000170605" 12
"ENSG00000075239" 10
"ENSG00000120210" 6
"ENSG00000120437" 6
"ENSG00000049192" 10
"ENSG00000121940" 13
"ENSG00000144045" 13
"ENSG00000109436" 24
"ENSG00000110900" 11
"ENSG00000114541" 21
"ENSG00000075240" 14
"ENSG00000079432" 46
"ENSG00000020129" 13
"ENSG00000198604" 24
"ENSG00000076108" 27
"ENSG00000198839" 12
"ENSG00000061337" 17
"ENSG00000233670" 1
"ENSG00000108684" 15
"ENSG00000110881" 8
"ENSG00000184675" 32
"ENSG00000087085" 25
"ENSG00000131473" 15
"ENSG00000122729" 13
"ENSG00000105401" 9
"ENSG00000100312" 3
"ENSG00000168734" 1
"ENSG00000169435" 9
"ENSG00000169306" 21
"ENSG00000163539" 28
"ENSG00000108509" 18
"ENSG00000143442" 24
"ENSG00000105696" 7
"ENSG00000122574" 12
"ENSG00000198756" 19
"ENSG00000197275" 15
"ENSG00000004399" 39
"ENSG00000240303" 16
"ENSG00000164053" 3
"ENSG00000150764" 7
"ENSG00000152689" 22
"ENSG00000133640" 61
"ENSG00000166004" 49
"ENSG00000118322" 49
"ENSG00000115368" 13
"ENSG00000149115" 37
"ENSG00000118873" 22
"ENSG00000198894" 3
"ENSG00000100206" 8
"ENSG00000136504" 16
"ENSG00000140323" 21
"ENSG00000174842" 6
"ENSG00000160908" 11
"ENSG00000100412" 11
"ENSG00000180543" 15
"ENSG00000161533" 9
"ENSG00000114455" 16
"ENSG00000148841" 6
"ENSG00000143727" 5
"ENSG00000197568" 4
"ENSG00000132478" 13
"ENSG00000134575" 11
"ENSG00000102575" 8
"ENSG00000112276" 14
"ENSG00000142661" 31
"ENSG00000134940" 5
"ENSG00000143632" 13
"ENSG00000107796" 8
"ENSG00000102879" 6
"ENSG00000180346" 16
"ENSG00000198855" 6
"ENSG00000196998" 10
"ENSG00000165606" 11
"ENSG00000172943" 23
"ENSG00000130313" 8
"ENSG00000153832" 3
"ENSG00000132510" 25
"ENSG00000164713" 3
"ENSG00000082397" 38
"ENSG00000115828" 8
"ENSG00000198887" 36
"ENSG00000145911" 10
"ENSG00000083812" 10
"ENSG00000100104" 5
"ENSG00000086015" 23
"ENSG00000213085" 17
"ENSG00000149633" 29
"ENSG00000148337" 9
"ENSG00000110046" 35
"ENSG00000066248" 23
"ENSG00000186566" 20
"ENSG00000186765" 11
"ENSG00000152910" 68
"ENSG00000164080" 22
"ENSG00000100225" 9
"ENSG00000136367" 45
"ENSG00000122367" 12
"ENSG00000163673" 24
"ENSG00000100478" 4
"ENSG00000133739" 22
"ENSG00000075624" 30
"ENSG00000164167" 1
"ENSG00000130589" 68
"ENSG00000184489" 5
"ENSG00000171798" 41
"ENSG00000116641" 34
"ENSG00000132359" 21
"ENSG00000181418" 10
"ENSG00000172769" 15
"ENSG00000112763" 16
"ENSG00000221986" 9
"ENSG00000164675" 26
"ENSG00000053524" 36
"ENSG00000167202" 16
"ENSG00000242028" 5
"ENSG00000053108" 19
"ENSG00000110844" 15
"ENSG00000155886" 27
"ENSG00000113048" 8
"ENSG00000104859" 11
"ENSG00000103510" 20
"ENSG00000139537" 7
"ENSG00000147570" 8
"ENSG00000196090" 93
"ENSG00000097096" 23
"ENSG00000168827" 14
"ENSG00000159251" 20
"ENSG00000006747" 16
"ENSG00000184009" 17
"ENSG00000185104" 9
"ENSG00000122482" 29
"ENSG00000179528" 2
"ENSG00000163017" 11
"ENSG00000117602" 3
"ENSG00000117281" 1
"ENSG00000170264" 17
"ENSG00000148606" 17
"ENSG00000131437" 16
"ENSG00000115363" 10
"ENSG00000123575" 5
"ENSG00000169635" 10
"ENSG00000217442" 3
"ENSG00000137225" 11
"ENSG00000122952" 6
"ENSG00000100354" 44
"ENSG00000112659" 50
"ENSG00000100211" 1
"ENSG00000163531" 46
"ENSG00000146007" 2
"ENSG00000133059" 22
"ENSG00000100242" 9
"ENSG00000055208" 17
"ENSG00000168300" 6
"ENSG00000244607" 12
"ENSG00000054611" 12
"ENSG00000103061" 6
"ENSG00000118162" 8
"ENSG00000183579" 13
"ENSG00000130402" 13
"ENSG00000142330" 9
"ENSG00000106346" 22
"ENSG00000128283" 9
"ENSG00000164338" 9
"ENSG00000149289" 23
"ENSG00000158882" 4
"ENSG00000141298" 29
"ENSG00000136045" 4
"ENSG00000115183" 24
"ENSG00000269190" 7
"ENSG00000021488" 12
"ENSG00000137460" 26
"ENSG00000136518" 7
"ENSG00000148019" 15
"ENSG00000072110" 14
"ENSG00000204634" 24
"ENSG00000178163" 19
"ENSG00000077522" 31
"ENSG00000182712" 2
"ENSG00000115170" 11
"ENSG00000135503" 24
"ENSG00000121989" 31
"ENSG00000114739" 10
"ENSG00000139567" 6
"ENSG00000243989" 7
"ENSG00000111834" 17
"ENSG00000170634" 3
"ENSG00000237515" 31
"ENSG00000173302" 9
"ENSG00000189339" 2
"ENSG00000132716" 9
"ENSG00000254901" 3
"ENSG00000131697" 18
"ENSG00000243772" 1
"ENSG00000198768" 14
"ENSG00000172985" 20
"ENSG00000168280" 19
"ENSG00000140859" 10
"ENSG00000143155" 6
"ENSG00000170498" 3
"ENSG00000157404" 30
"ENSG00000167748" 8
"ENSG00000167751" 7
"ENSG00000157214" 10
"ENSG00000164344" 16
"ENSG00000180354" 2
"ENSG00000167633" 7
"ENSG00000240403" 6
"ENSG00000113889" 18
"ENSG00000111796" 4
"ENSG00000134545" 4
"ENSG00000205809" 13
"ENSG00000205810" 9
"ENSG00000134539" 7
"ENSG00000205808" 1
"ENSG00000173627" 6
"ENSG00000188010" 2
"ENSG00000114030" 7
"ENSG00000177679" 12
"ENSG00000108424" 13
"ENSG00000182481" 8
"ENSG00000102753" 13
"ENSG00000180061" 6
"ENSG00000189068" 10
"ENSG00000126214" 8
"ENSG00000138160" 13
"ENSG00000125337" 8
"ENSG00000079616" 11
"ENSG00000184716" 12
"ENSG00000168634" 1
"ENSG00000187902" 7
"ENSG00000242220" 1
"ENSG00000186409" 16
"ENSG00000104755" 40
"ENSG00000167768" 24
"ENSG00000172867" 15
"ENSG00000087086" 4
"ENSG00000176532" 2
"ENSG00000181007" 17
"ENSG00000075702" 20
"ENSG00000205209" 3
"ENSG00000186432" 8
"ENSG00000196911" 13
"ENSG00000083312" 17
"ENSG00000001036" 9
"ENSG00000065150" 17
"ENSG00000179163" 6
"ENSG00000133703" 273
"ENSG00000136931" 15
"ENSG00000214891" 24
"ENSG00000171401" 18
"ENSG00000169900" 2
"ENSG00000107104" 25
"ENSG00000181617" 4
"ENSG00000196371" 9
"ENSG00000186395" 15
"ENSG00000131378" 16
"ENSG00000171124" 10
"ENSG00000187242" 18
"ENSG00000160305" 22
"ENSG00000176920" 4
"ENSG00000174951" 5
"ENSG00000089280" 5
"ENSG00000107929" 16
"ENSG00000184502" 4
"ENSG00000089902" 6
"ENSG00000019144" 25
"ENSG00000186442" 12
"ENSG00000170477" 13
"ENSG00000186081" 21
"ENSG00000205420" 16
"ENSG00000204480" 1
"ENSG00000185479" 10
"ENSG00000180549" 9
"ENSG00000135480" 15
"ENSG00000156413" 7
"ENSG00000170421" 9
"ENSG00000130383" 9
"ENSG00000171403" 17
"ENSG00000154783" 41
"ENSG00000268223" 7
"ENSG00000008128" 5
"ENSG00000205784" 12
"ENSG00000131149" 28
"ENSG00000081026" 22
"ENSG00000174136" 6
"ENSG00000229292" 16
"ENSG00000103355" 6
"ENSG00000126709" 6
"ENSG00000273749" 19
"ENSG00000187257" 9
"ENSG00000168397" 7
"ENSG00000180340" 6
"ENSG00000089597" 18
"ENSG00000102805" 7
"ENSG00000010810" 12
"ENSG00000183580" 34
"ENSG00000112159" 87
"ENSG00000188603" 10
"ENSG00000213088" 10
"ENSG00000048828" 18
"ENSG00000166340" 7
"ENSG00000119537" 4
"ENSG00000113194" 8
"ENSG00000033170" 14
"ENSG00000068878" 39
"ENSG00000186847" 14
"ENSG00000204478" 1
"ENSG00000104853" 10
"ENSG00000171346" 11
"ENSG00000137392" 4
"ENSG00000160211" 7
"ENSG00000074201" 4
"ENSG00000186832" 15
"ENSG00000144224" 14
"ENSG00000162745" 24
"ENSG00000120254" 16
"ENSG00000182973" 17
"ENSG00000249992" 2
"ENSG00000171345" 14
"ENSG00000110200" 5
"ENSG00000094796" 15
"ENSG00000153207" 37
"ENSG00000152580" 59
"ENSG00000108759" 14
"ENSG00000154727" 8
"ENSG00000204681" 20
"ENSG00000024862" 14
"ENSG00000010295" 11
"ENSG00000171298" 12
"ENSG00000196419" 9
"ENSG00000092009" 9
"ENSG00000141367" 30
"ENSG00000175416" 3
"ENSG00000205777" 1
"ENSG00000122705" 5
"ENSG00000137700" 1
"ENSG00000128422" 20
"ENSG00000111057" 4
"ENSG00000109458" 15
"ENSG00000176225" 34
"ENSG00000128513" 26
"ENSG00000178057" 2
"ENSG00000161849" 17
"ENSG00000135443" 11
"ENSG00000134077" 9
"ENSG00000170442" 9
"ENSG00000166206" 27
"ENSG00000230891" 6
"ENSG00000163823" 9
"ENSG00000145864" 29
"ENSG00000163288" 19
"ENSG00000166171" 4
"ENSG00000145863" 29
"ENSG00000186297" 35
"ENSG00000185610" 16
"ENSG00000109158" 39
"ENSG00000011677" 26
"ENSG00000151834" 24
"ENSG00000022355" 33
"ENSG00000104064" 4
"ENSG00000006059" 7
"ENSG00000131738" 11
"ENSG00000131737" 15
"ENSG00000197079" 7
"ENSG00000205426" 9
"ENSG00000161850" 19
"ENSG00000170523" 15
"ENSG00000180376" 21
"ENSG00000172139" 38
"ENSG00000213903" 2
"ENSG00000136750" 26
"ENSG00000174600" 15
"ENSG00000128683" 26
"ENSG00000111886" 12
"ENSG00000144648" 14
"ENSG00000146276" 14
"ENSG00000179934" 9
"ENSG00000094755" 10
"ENSG00000126353" 11
"ENSG00000182256" 23
"ENSG00000112486" 10
"ENSG00000113327" 39
"ENSG00000160791" 14
"ENSG00000163285" 37
"ENSG00000183813" 6
"ENSG00000102287" 23
"ENSG00000183625" 13
"ENSG00000187730" 11
"ENSG00000126777" 24
"ENSG00000237440" 27
"ENSG00000198910" 22
"ENSG00000159166" 14
"ENSG00000144218" 45
"ENSG00000231274" 9
"ENSG00000179152" 10
"ENSG00000145103" 24
"ENSG00000178917" 10
"ENSG00000108479" 5
"ENSG00000135454" 16
"ENSG00000144792" 7
"ENSG00000117308" 1
"ENSG00000054983" 14
"ENSG00000178950" 19
"ENSG00000023839" 25
"ENSG00000180233" 3
"ENSG00000130176" 8
"ENSG00000214013" 13
"ENSG00000173846" 13
"ENSG00000132259" 13
"ENSG00000130005" 5
"ENSG00000150627" 41
"ENSG00000144191" 29
"ENSG00000213930" 6
"ENSG00000183862" 25
"ENSG00000115339" 13
"ENSG00000143641" 13
"ENSG00000167311" 8
"ENSG00000198515" 22
"ENSG00000070729" 39
"ENSG00000141429" 10
"ENSG00000141012" 14
"ENSG00000166573" 10
"ENSG00000156958" 6
"ENSG00000182853" 4
"ENSG00000018236" 48
"ENSG00000122756" 8
"ENSG00000242689" 7
"ENSG00000205002" 6
"ENSG00000188822" 6
"ENSG00000204571" 8
"ENSG00000118432" 17
"ENSG00000244411" 5
"ENSG00000254402" 13
"ENSG00000173786" 5
"ENSG00000185842" 77
"ENSG00000117519" 1
"ENSG00000111640" 8
"ENSG00000064666" 6
"ENSG00000172020" 12
"ENSG00000176155" 16
"ENSG00000177275" 29
"ENSG00000081052" 53
"ENSG00000169031" 36
"ENSG00000134871" 45
"ENSG00000187498" 44
"ENSG00000168542" 65
"ENSG00000139219" 48
"ENSG00000196946" 3
"ENSG00000179256" 7
"ENSG00000164692" 71
"ENSG00000108821" 44
"ENSG00000064309" 21
"ENSG00000081148" 20
"ENSG00000112280" 40
"ENSG00000144893" 57
"ENSG00000171812" 17
"ENSG00000144810" 33
"ENSG00000114270" 70
"ENSG00000163359" 100
"ENSG00000142173" 30
"ENSG00000142156" 31
"ENSG00000204262" 62
"ENSG00000120645" 32
"ENSG00000130635" 70
"ENSG00000197565" 36
"ENSG00000188153" 63
"ENSG00000128655" 20
"ENSG00000049768" 6
"ENSG00000122145" 19
"ENSG00000161681" 65
"ENSG00000111961" 23
"ENSG00000111490" 26
"ENSG00000148925" 5
"ENSG00000120699" 6
"ENSG00000129460" 5
"ENSG00000179930" 26
"ENSG00000109654" 10
"ENSG00000163072" 10
"ENSG00000103494" 23
"ENSG00000108244" 12
"ENSG00000013288" 18
"ENSG00000182704" 10
"ENSG00000124422" 10
"ENSG00000140474" 10
"ENSG00000049759" 21
"ENSG00000172273" 8
"ENSG00000111252" 13
"ENSG00000205867" 2
"ENSG00000153094" 9
"ENSG00000174886" 1
"ENSG00000179855" 8
"ENSG00000092758" 20
"ENSG00000114841" 69
"ENSG00000049089" 16
"ENSG00000131043" 5
"ENSG00000082996" 6
"ENSG00000171307" 8
"ENSG00000136560" 6
"ENSG00000164106" 2
"ENSG00000127419" 9
"ENSG00000094631" 19
"ENSG00000247596" 4
"ENSG00000168395" 4
"ENSG00000120071" 50
"ENSG00000074416" 5
"ENSG00000203666" 8
"ENSG00000183597" 3
"ENSG00000170248" 12
"ENSG00000171992" 14
"ENSG00000163472" 6
"ENSG00000108840" 19
"ENSG00000034713" 1
"ENSG00000181481" 6
"ENSG00000137875" 3
"ENSG00000175376" 2
"ENSG00000249915" 1
"ENSG00000135778" 8
"ENSG00000166887" 17
"ENSG00000165233" 2
"ENSG00000159921" 14
"ENSG00000100154" 42
"ENSG00000074054" 27
"ENSG00000267631" 1
"ENSG00000173852" 17
"ENSG00000161091" 10
"ENSG00000198198" 45
"ENSG00000091157" 36
"ENSG00000005700" 28
"ENSG00000182253" 32
"ENSG00000043143" 12
"ENSG00000105270" 10
"ENSG00000135617" 1
"ENSG00000162804" 24
"ENSG00000172410" 4
"ENSG00000145029" 6
"ENSG00000138622" 26
"ENSG00000171612" 3
"ENSG00000135451" 16
"ENSG00000165879" 2
"ENSG00000176410" 4
"ENSG00000142892" 9
"ENSG00000119820" 6
"ENSG00000175221" 22
"ENSG00000100227" 6
"ENSG00000110871" 8
"ENSG00000084092" 12
"ENSG00000166881" 8
"ENSG00000119321" 15
"ENSG00000239704" 1
"ENSG00000160223" 3
"ENSG00000127511" 22
"ENSG00000166321" 9
"ENSG00000135439" 20
"ENSG00000020181" 20
"ENSG00000186635" 26
"ENSG00000166454" 6
"ENSG00000103978" 8
"ENSG00000133612" 17
"ENSG00000115504" 24
"ENSG00000157985" 22
"ENSG00000179314" 9
"ENSG00000096093" 15
"ENSG00000197892" 30
"ENSG00000205138" 3
"ENSG00000024048" 31
"ENSG00000164398" 27
"ENSG00000157617" 12
"ENSG00000122642" 6
"ENSG00000172081" 4
"ENSG00000112079" 11
"ENSG00000167476" 9
"ENSG00000179921" 1
"ENSG00000071073" 16
"ENSG00000141524" 17
"ENSG00000007376" 8
"ENSG00000198522" 4
"ENSG00000155659" 11
"ENSG00000198231" 26
"ENSG00000138246" 36
"ENSG00000256812" 6
"ENSG00000109016" 4
"ENSG00000123154" 1
"ENSG00000115446" 7
"ENSG00000151503" 23
"ENSG00000132763" 3
"ENSG00000104093" 63
"ENSG00000162396" 5
"ENSG00000166471" 4
"ENSG00000100364" 8
"ENSG00000163659" 10
"ENSG00000119042" 24
"ENSG00000198759" 19
"ENSG00000197818" 7
"ENSG00000083937" 5
"ENSG00000205864" 2
"ENSG00000111249" 50
"ENSG00000089818" 4
"ENSG00000175538" 4
"ENSG00000104147" 3
"ENSG00000113552" 3
"ENSG00000063244" 17
"ENSG00000177485" 13
"ENSG00000159958" 5
"ENSG00000178188" 14
"ENSG00000047365" 44
"ENSG00000177535" 16
"ENSG00000242019" 2
"ENSG00000131584" 15
"ENSG00000144199" 3
"ENSG00000117020" 8
"ENSG00000215021" 2
"ENSG00000139233" 2
"ENSG00000162438" 4
"ENSG00000215568" 23
"ENSG00000106244" 1
"ENSG00000133997" 4
"ENSG00000097021" 2
"ENSG00000141741" 1
"ENSG00000168060" 9
"ENSG00000122565" 7
"ENSG00000147679" 7
"ENSG00000077616" 24
"ENSG00000114383" 2
"ENSG00000136754" 9
"ENSG00000170296" 2
"ENSG00000271605" 1
"ENSG00000101473" 6
"ENSG00000180104" 14
"ENSG00000156531" 14
"ENSG00000094661" 7
"ENSG00000161642" 9
"ENSG00000117614" 4
"ENSG00000170852" 13
"ENSG00000189023" 20
"ENSG00000134779" 2
"ENSG00000119812" 13
"ENSG00000180884" 9
"ENSG00000142279" 9
"ENSG00000169375" 35
"ENSG00000177707" 16
"ENSG00000118491" 7
"ENSG00000137491" 17
"ENSG00000275600" 9
"ENSG00000144455" 9
"ENSG00000132424" 16
"ENSG00000151414" 6
"ENSG00000197256" 12
"ENSG00000156990" 6
"ENSG00000163704" 13
"ENSG00000122481" 2
"ENSG00000175489" 8
"ENSG00000127838" 9
"ENSG00000075826" 21
"ENSG00000124232" 14
"ENSG00000105669" 3
"ENSG00000122882" 14
"ENSG00000166856" 3
"ENSG00000136631" 11
"ENSG00000011009" 3
"ENSG00000116288" 2
"ENSG00000167851" 13
"ENSG00000160602" 14
"ENSG00000198795" 54
"ENSG00000170011" 20
"ENSG00000119865" 5
"ENSG00000130935" 12
"ENSG00000189299" 10
"ENSG00000082516" 24
"ENSG00000171243" 1
"ENSG00000174279" 22
"ENSG00000099812" 19
"ENSG00000156599" 14
"ENSG00000188986" 8
"ENSG00000184743" 7
"ENSG00000225932" 1
"ENSG00000196867" 30
"ENSG00000154813" 1
"ENSG00000170703" 19
"ENSG00000163961" 12
"ENSG00000117697" 9
"ENSG00000129493" 17
"ENSG00000204001" 1
"ENSG00000168334" 42
"ENSG00000188001" 13
"ENSG00000018408" 11
"ENSG00000180336" 28
"ENSG00000101347" 20
"ENSG00000161714" 13
"ENSG00000076201" 12
"ENSG00000169504" 11
"ENSG00000136783" 3
"ENSG00000203730" 3
"ENSG00000161682" 10
"ENSG00000169717" 17
"ENSG00000130700" 5
"ENSG00000135049" 24
"ENSG00000106012" 16
"ENSG00000131116" 3
"ENSG00000167378" 7
"ENSG00000171970" 9
"ENSG00000183496" 8
"ENSG00000132938" 57
"ENSG00000177613" 21
"ENSG00000168454" 18
"ENSG00000150471" 70
"ENSG00000184905" 4
"ENSG00000184178" 11
"ENSG00000113645" 22
"ENSG00000163535" 24
"ENSG00000150722" 3
"ENSG00000178343" 6
"ENSG00000185361" 3
"ENSG00000197020" 20
"ENSG00000185963" 21
"ENSG00000196109" 49
"ENSG00000072803" 12
"ENSG00000070366" 13
"ENSG00000064999" 16
"ENSG00000102858" 7
"ENSG00000169507" 9
"ENSG00000183379" 2
"ENSG00000106536" 20
"ENSG00000168356" 74
"ENSG00000175874" 7
"ENSG00000161013" 5
"ENSG00000027847" 1
"ENSG00000175984" 26
"ENSG00000039650" 13
"ENSG00000182473" 13
"ENSG00000168658" 33
"ENSG00000117114" 57
"ENSG00000171817" 13
"ENSG00000107554" 20
"ENSG00000174197" 57
"ENSG00000176401" 2
"ENSG00000159625" 19
"ENSG00000103642" 7
"ENSG00000161180" 10
"ENSG00000171735" 40
"ENSG00000127124" 49
"ENSG00000141497" 9
"ENSG00000145725" 28
"ENSG00000142794" 3
"ENSG00000126217" 21
"ENSG00000100403" 16
"ENSG00000160284" 8
"ENSG00000114473" 10
"ENSG00000114648" 8
"ENSG00000132361" 19
"ENSG00000030066" 20
"ENSG00000074527" 13
"ENSG00000130234" 11
"ENSG00000166979" 14
"ENSG00000066185" 11
"ENSG00000187189" 5
"ENSG00000118200" 28
"ENSG00000127580" 22
"ENSG00000038532" 17
"ENSG00000139173" 14
"ENSG00000167664" 7
"ENSG00000186866" 10
"ENSG00000118156" 30
"ENSG00000163081" 7
"ENSG00000187446" 2
"ENSG00000206432" 18
"ENSG00000184575" 27
"ENSG00000079263" 33
"ENSG00000206560" 14
"ENSG00000121892" 30
"ENSG00000187605" 21
"ENSG00000148219" 57
"ENSG00000142408" 3
"ENSG00000163125" 28
"ENSG00000130433" 12
"ENSG00000105605" 13
"ENSG00000133398" 2
"ENSG00000179364" 9
"ENSG00000146005" 30
"ENSG00000106078" 32
"ENSG00000122068" 3
"ENSG00000204160" 6
"ENSG00000101417" 5
"ENSG00000159210" 7
"ENSG00000037757" 3
"ENSG00000081721" 4
"ENSG00000157349" 4
"ENSG00000131732" 5
"ENSG00000137404" 5
"ENSG00000111215" 2
"ENSG00000184979" 1
"ENSG00000168488" 18
"ENSG00000189337" 19
"ENSG00000168502" 36
"ENSG00000092108" 13
"ENSG00000184014" 20
"ENSG00000085788" 15
"ENSG00000127249" 42
"ENSG00000068650" 26
"ENSG00000144468" 7
"ENSG00000197487" 6
"ENSG00000169914" 6
"ENSG00000243811" 7
"ENSG00000101745" 42
"ENSG00000274047" 20
"ENSG00000179632" 3
"ENSG00000109466" 9
"ENSG00000171217" 5
"ENSG00000131653" 14
"ENSG00000118922" 12
"ENSG00000143536" 19
"ENSG00000213689" 6
"ENSG00000171202" 6
"ENSG00000102349" 3
"ENSG00000171488" 18
"ENSG00000131089" 13
"ENSG00000116213" 12
"ENSG00000276430" 2
"ENSG00000140386" 27
"ENSG00000173276" 13
"ENSG00000117115" 14
"ENSG00000008853" 10
"ENSG00000054938" 12
"ENSG00000052749" 21
"ENSG00000164087" 5
"ENSG00000054654" 100
"ENSG00000068654" 24
"ENSG00000132182" 34
"ENSG00000142528" 21
"ENSG00000154822" 29
"ENSG00000145248" 10
"ENSG00000184857" 5
"ENSG00000125611" 1
"ENSG00000163291" 2
"ENSG00000129197" 1
"ENSG00000110042" 13
"ENSG00000188643" 2
"ENSG00000160783" 2
"ENSG00000121851" 4
"ENSG00000186675" 18
"ENSG00000103253" 2
"ENSG00000154645" 9
"ENSG00000166073" 9
"ENSG00000165156" 14
"ENSG00000125652" 2
"ENSG00000182379" 5
"ENSG00000132004" 4
"ENSG00000139437" 12
"ENSG00000094841" 3
"ENSG00000144227" 12
"ENSG00000119471" 7
"ENSG00000182575" 5
"ENSG00000157778" 2
"ENSG00000182836" 28
"ENSG00000135973" 11
"ENSG00000100266" 6
"ENSG00000183134" 5
"ENSG00000108239" 17
"ENSG00000144036" 19
"ENSG00000196155" 20
"ENSG00000213551" 5
"ENSG00000034677" 17
"ENSG00000170145" 16
"ENSG00000143493" 13
"ENSG00000182621" 46
"ENSG00000198576" 16
"ENSG00000163743" 5
"ENSG00000081913" 22
"ENSG00000089692" 9
"ENSG00000167613" 12
"ENSG00000167618" 6
"ENSG00000167531" 4
"ENSG00000149090" 29
"ENSG00000213023" 26
"ENSG00000154175" 29
"ENSG00000196569" 103
"ENSG00000197969" 53
"ENSG00000162722" 33
"ENSG00000053747" 82
"ENSG00000091490" 22
"ENSG00000137692" 5
"ENSG00000268104" 11
"ENSG00000004660" 6
"ENSG00000177239" 10
"ENSG00000136895" 25
"ENSG00000059122" 15
"ENSG00000101180" 12
"ENSG00000157800" 9
"ENSG00000133302" 14
"ENSG00000213160" 12
"ENSG00000168386" 21
"ENSG00000118473" 43
"ENSG00000170006" 4
"ENSG00000169989" 12
"ENSG00000172037" 30
"ENSG00000196878" 29
"ENSG00000135862" 31
"ENSG00000185896" 7
"ENSG00000058085" 24
"ENSG00000127362" 4
"ENSG00000128519" 14
"ENSG00000112769" 26
"ENSG00000127364" 8
"ENSG00000130702" 66
"ENSG00000121381" 9
"ENSG00000091136" 29
"ENSG00000169777" 17
"ENSG00000121377" 12
"ENSG00000121314" 6
"ENSG00000121318" 12
"ENSG00000212128" 6
"ENSG00000189045" 10
"ENSG00000117632" 5
"ENSG00000002834" 9
"ENSG00000129988" 21
"ENSG00000212127" 11
"ENSG00000005893" 4
"ENSG00000168028" 4
"ENSG00000139549" 4
"ENSG00000158769" 7
"ENSG00000136167" 12
"ENSG00000043462" 24
"ENSG00000115850" 62
"ENSG00000134333" 6
"ENSG00000136059" 10
"ENSG00000143815" 12
"ENSG00000163519" 20
"ENSG00000213398" 5
"ENSG00000102981" 5
"ENSG00000182866" 10
"ENSG00000160349" 3
"ENSG00000148346" 3
"ENSG00000111729" 5
"ENSG00000196104" 22
"ENSG00000153993" 34
"ENSG00000166796" 9
"ENSG00000130164" 18
"ENSG00000110315" 6
"ENSG00000197457" 2
"ENSG00000180447" 4
"ENSG00000182667" 22
"ENSG00000159131" 17
"ENSG00000013583" 3
"ENSG00000137507" 19
"ENSG00000111716" 2
"ENSG00000107485" 41
"ENSG00000100079" 2
"ENSG00000179348" 13
"ENSG00000131981" 3
"ENSG00000102145" 9
"ENSG00000108679" 10
"ENSG00000141013" 5
"ENSG00000183087" 12
"ENSG00000148935" 12
"ENSG00000145826" 3
"ENSG00000168026" 28
"ENSG00000174697" 2
"ENSG00000158163" 18
"ENSG00000116678" 40
"ENSG00000171766" 8
"ENSG00000168924" 12
"ENSG00000141448" 16
"ENSG00000106003" 16
"ENSG00000136574" 10
"ENSG00000100097" 1
"ENSG00000197467" 19
"ENSG00000164900" 7
"ENSG00000117226" 9
"ENSG00000111799" 87
"ENSG00000162645" 18
"ENSG00000204248" 44
"ENSG00000117228" 13
"ENSG00000060718" 110
"ENSG00000114480" 25
"ENSG00000123500" 12
"ENSG00000171747" 4
"ENSG00000116977" 6
"ENSG00000065618" 30
"ENSG00000105607" 9
"ENSG00000168961" 10
